R_death_2018,Less than a high school diploma 2014-18,Employed_2018,anycondition_prevalence,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,Internal Medicine Primary Care (2019),POP_ESTIMATE_2018,Civilian_labor_force_2018,Family Medicine/General Practice Primary Care (2019),R_birth_2018,Total Specialist Physicians (2019),30-39,60-69,Asian-alone pop,80+,CI90LBINC_2018,anycondition_number,40-49,Obesity_prevalence,Heart disease_prevalence,Some college or associate's degree 2014-18,Median_Household_Income_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),70-79,Active General Surgeons per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),High school diploma only 2014-18,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Two or more races pop,19-Oct,Total nurse practitioners (2019),R_INTERNATIONAL_MIG_2018,COPD_prevalence,diabetes_prevalence,Bachelor's degree or higher 2014-18,N_POP_CHG_2018,Unemployed_2018,50-59,R_NET_MIG_2018,GQ_ESTIMATES_2018,CI90UBINC_2018,R_DOMESTIC_MIG_2018,COPD_number,Population Aged 60+,Total physician assistants (2019),CKD_prevalence,Native American/American Indian-alone pop,Hawaiian/Pacific Islander-alone pop,0-9,Black-alone pop,county_pop2018_18 and older,White-alone pop,Heart disease_number,20-29,diabetes_number,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),CKD_number
11.6,1081,5160,46.6,9.7,26.8,4.925970658,10667,5328,8.238019306,13.3,12.67279631,1105,1484,122,685,55484,3842,1127,36.9,9.1,2692,59705,79.6,927,10.5,87.0,2595,217.1,171,1272,6.413585729,31,7.8,12.6,1285,-128,168,1533,419,329,63926,387,645,2923,3.185741708,3.5,230,4,1380,62,8246,10078,754,1154,1043,237.6,0.547330073,287
12.6,2130,14266,37.7,7.1,32.3,13.60275453,30953,14851,14.7983622,9.6,39.61265592,3181,5326,261,1853,42540,9339,3201,25.9,9.3,6857,46786,88.9,3565,7.8,95.4,8446,262.5,620,3571,15.73311001,3,9.1,12.0,4700,416,585,4111,187,713,51032,186,2243,9773,12.21150197,3.9,414,29,3221,252,24756,29377,2312,2924,2971,285.7,0.483677648,978
13.3,2110,20349,47.9,9.2,28.1,22.56737061,41755,21331,28.69478169,9.3,64.81182358,4700,6141,342,2523,44287,16204,4668,32.2,9.5,8213,48689,89.4,3652,10.5,100.1,10446,231.6,919,5038,21.78121221,4,10.9,13.1,9235,-301,982,5445,160,2385,53091,112,3702,12039,15.44570038,3.3,84,11,4289,1514,33818,38885,3218,5299,4417,263.4,1.294849133,1109
14.1,3098,8951,48.6,6.3,30.6,10.73958851,21534,9250,9.427477771,7.6,29.71083904,2355,3192,41,1294,36617,8601,2678,34.4,10.5,4865,40161,81.7,2359,7.3,90.3,6115,231.8,199,2262,11.32106341,3,11.5,14.6,2363,-233,299,3233,211,793,43705,348,2042,6831,5.31417492,3.9,62,17,1965,177,17703,21038,1861,2196,2578,263.2,0.242702565,691
5.6,6286,120149,35.9,7.4,17.6,122.778537,231729,123205,85.09267992,10.3,345.8130914,27979,24579,10925,6538,108136,60467,35981,26.8,5.6,32654,115930,77.8,13202,8.1,85.1,19139,225.8,4041,38070,196.7468722,45,5.9,9.0,83611,5809,3056,32739,486,1153,123724,265,9990,37356,40.80067356,2.3,634,142,30922,10390,168641,205597,9401,21719,15171,253.1,3.936306593,3951
7.8,363,867,53.1,5.4,35.9,0.729502929,1928,892,0.645670548,9.8,2.277043305,173,321,14,115,33692,792,176,37.9,11.7,387,37812,66.5,265,6.2,72.9,434,199.9,19,213,0.665016482,1,9.6,18.7,311,-13,25,231,294,5,41932,116,144,758,0.392494071,4.6,42,0,260,21,1492,1832,175,174,279,224.8,0.035131679,69
5.4,4326,9198,48.7,5.4,12.6,7.908371744,20901,9439,6.999564383,21.1,24.68489736,2725,1477,86,495,50737,6531,2295,38.6,7.2,2165,56321,66.5,743,6.2,72.9,3272,199.9,264,3871,7.209289159,62,7.9,12.7,1379,266,241,2269,116,80,61905,383,1056,2513,4.254937026,3.1,218,15,4232,469,13399,19849,970,2794,1697,224.8,0.380854367,412
13.9,1139,3628,49.0,5.4,30.1,3.022064261,7987,3753,2.674777318,10.5,9.432958961,842,1127,66,447,38678,3045,857,36.2,9.9,1749,42719,66.5,817,6.2,72.9,1741,199.9,159,1029,2.754920459,6,9.2,15.2,1086,27,125,1028,263,99,46760,31,572,2448,1.62595962,3.9,95,7,944,218,6216,7442,613,896,948,224.8,0.145537717,241
6.7,12913,155593,37.1,6.7,19.4,215.4893284,290494,160101,175.0360384,11.8,590.0309959,35144,30850,8737,10715,67628,81920,32710,27.8,6.4,53777,70420,87.6,18615,7.9,97.8,50168,249.7,5710,44335,128.4508202,16,6.9,8.8,58810,3572,4508,35614,401,9069,73212,16,15240,54457,109.9387902,2.6,1708,138,37596,5494,220697,268707,14081,44915,19451,287.0,4.1848231,5702
11.1,523,5594,45.0,6.6,26.5,5.393877116,9414,5726,5.882094298,12.4,15.74206811,1013,1188,74,589,58010,3156,1112,35.7,7.3,2259,63503,96.0,750,7.4,104.9,2144,265.0,145,1399,4.831840153,48,6.1,10.1,1474,-39,132,1185,52,260,68996,354,426,2496,3.040032763,3.1,78,3,1225,86,7006,9028,513,953,711,302.7,0.213070729,214
12.3,5111,12096,55.5,6.2,21.3,12.86161085,30599,12702,14.08939214,12.2,38.83159252,3516,3781,168,1142,29752,12681,3539,41.7,10.1,5163,33159,72.3,2230,7.0,80.1,7811,205.0,594,4321,12.76531428,32,11.5,18.2,2269,48,606,4039,171,481,36566,15,2633,6605,6.31344398,4.5,922,10,4115,14503,22856,14402,2311,3916,4152,229.5,0.415278965,1039
13.4,2542,9063,52.3,5.8,23.5,8.221590792,24578,9514,14.08703199,12.9,29.05917837,2772,2959,92,1082,35290,9672,2770,38.5,10.5,5994,37901,68.5,1995,6.2,73.9,5617,189.1,1946,3566,7.049749193,0,11.3,15.3,2321,-302,451,3239,339,581,40512,496,2082,5943,8.028361593,3.9,4883,31,3277,1080,18484,16546,1945,2918,2829,206.7,0.779149999,727
9.8,1397,8350,49.4,7.1,24.4,12.6880787,18760,8708,8.675911134,10.9,36.56208055,2161,2505,63,801,48653,7092,2223,37.0,8.5,3444,53876,83.7,1518,8.3,93.7,6361,248.6,297,2599,9.691791961,1,9.8,12.6,1839,-78,358,2692,52,85,59099,123,1406,4622,3.588482667,3.1,83,6,2212,224,14361,18087,1217,2049,1816,292.7,0.311344203,447
10.4,12694,92211,44.8,6.1,22.3,71.1523124,180974,95249,89.86664162,11.9,235.4435697,23765,22731,2392,8178,48389,63600,20311,34.4,7.7,38332,50500,74.4,12285,6.5,80.3,40163,212.0,4816,22361,93.38233931,9,9.6,12.7,32555,74,3038,23515,137,7077,52611,33,13588,40560,22.85203496,3.2,544,350,21782,17605,141927,155267,10873,26046,17973,230.8,3.569785343,4493
14.2,867,1982,57.7,5.8,27.2,4.590274922,6060,2153,2.879445071,11.6,10.17080499,600,926,18,318,31630,2692,640,42.4,11.2,1444,35249,87.2,570,7.0,99.6,1718,240.5,141,716,2.360536155,12,12.8,17.9,515,-242,171,929,335,132,38868,339,596,1841,1.18526216,4.7,28,10,788,1959,4662,3904,523,573,832,284.4,0.088942225,220
9.9,14230,55032,49.4,6.5,21.0,38.10770267,127753,57075,71.42544939,13.2,154.1687593,16164,14573,6051,4852,44583,48048,15455,37.6,8.8,26577,46843,75.0,8980,7.0,79.9,27083,188.2,4812,16971,55.31763291,12,9.6,13.8,16641,-112,2043,16730,28,2275,49103,141,9303,26807,8.859299063,3.4,3076,269,16636,8838,97228,104707,8558,17392,13439,207.6,3.730231185,3284
10.0,2231,4025,53.6,6.7,18.1,5.363379574,13586,4289,4.990354023,9.7,15.38048036,2042,1403,22,435,37413,5864,1990,40.6,7.7,3201,42022,61.2,961,7.1,65.9,3463,174.8,123,1599,9.4894061,0,8.8,12.5,837,48,264,1700,159,2589,46631,117,961,2497,0.486752854,3.0,49,1,1320,3460,10933,9931,837,2136,1370,191.3,0.450360117,331
11.0,87,698,50.4,8.3,44.5,0.837388292,1366,723,0.64474661,10.3,2.008558448,116,277,12,119,35298,582,120,33.8,12.5,450,39579,101.0,221,9.2,109.4,407,271.5,61,118,0.684839549,0,12.0,16.5,154,11,25,181,188,24,43860,222,138,629,0.377460351,4.7,31,3,117,7,1155,1252,144,97,191,303.4,0.01988349,54
15.4,2865,8758,49.7,6.5,33.3,7.446860717,24965,9174,13.95768666,8.8,30.1270661,2541,3716,125,1736,41133,10058,2680,31.9,11.4,5464,44902,75.0,3167,7.0,79.9,7630,188.2,400,2757,10.80995911,4,11.4,14.6,2796,-81,416,3613,101,339,48671,43,2302,8437,1.731250156,3.9,186,10,2423,108,20228,24136,2303,2332,2946,207.6,0.728947434,790
13.4,421,2744,44.8,6.3,28.1,3.13848939,6293,2834,2.755044006,6.5,8.682562926,732,906,36,316,42831,2388,939,31.8,8.3,1702,47681,81.7,690,7.3,90.3,1980,231.8,61,567,3.308417017,46,8.6,11.5,865,-58,90,921,65,680,52531,322,456,1834,1.552990748,3.1,11,1,489,244,5328,5940,440,733,615,263.2,0.070926314,168
13.0,1958,9941,44.3,6.1,39.8,11.35769399,24001,10317,7.782461672,7.1,29.17681614,1974,4609,158,1727,41636,8942,2248,30.9,10.6,5721,45943,71.9,3755,7.0,79.1,6053,202.9,301,2370,10.98579682,9,10.7,14.8,3971,574,376,3413,319,306,50250,312,2158,8856,7.590809142,4.0,119,5,1844,213,20196,23205,2146,2061,2980,228.7,0.330828772,812
9.7,962,7276,41.8,10.4,21.0,3.116435333,13640,7554,8.877118827,10.4,12.84349107,1736,1805,62,511,60839,4300,1647,31.6,7.2,3274,68162,76.2,982,10.6,79.8,3627,199.6,228,1857,6.752276555,5,7.8,9.9,1629,-104,278,1852,440,103,75485,351,801,2972,3.801106732,2.9,169,12,1811,88,10286,13081,736,1439,1016,207.9,0.684671399,298
9.9,1460,16926,43.4,6.6,23.2,20.5332881,35837,17655,22.39182211,9.9,59.92654503,4628,4559,196,1610,55910,12068,4550,34.0,7.1,9294,60412,96.0,2539,7.4,104.9,8470,265.0,924,4634,18.39373864,12,6.1,10.3,5571,303,729,5111,144,1993,64914,252,1702,8198,11.57272723,3.0,2136,7,4151,602,27795,31972,1974,4055,2875,302.7,0.81111278,828
10.5,2148,8751,52.5,7.8,22.9,11.31759828,21037,9327,8.089802999,10.5,33.82639167,2673,2670,82,855,47983,8544,2216,39.8,8.5,4085,53903,75.8,1547,9.1,84.1,6252,231.8,162,2654,10.67203922,0,9.5,15.7,2088,-287,576,3107,419,204,59823,380,1554,4921,3.462544029,3.8,53,4,2543,10339,16289,10397,1387,2772,2560,260.3,0.713275041,611
11.2,1097,3706,58.0,7.6,26.4,3.940362796,8915,3908,3.790728766,9.1,12.88049732,983,1227,20,393,39078,4028,1050,41.4,11.4,1784,43624,72.9,883,8.3,77.3,2723,214.6,103,1146,5.853683263,7,13.7,16.0,847,-106,202,1276,330,210,48170,286,951,2418,1.967188718,3.8,37,6,1003,91,6949,8658,789,954,1115,230.9,0.209487642,263
13.5,2539,10765,45.3,6.1,35.9,12.28662001,25964,11207,8.418975662,7.5,31.56313713,2325,5059,173,1576,39881,9806,2675,29.6,10.4,5948,43439,71.9,3504,7.0,79.1,6545,202.9,298,2563,11.88430601,0,11.0,14.7,4057,628,442,3724,283,164,46997,276,2383,8800,8.211648205,3.9,120,13,2183,217,21654,25143,2251,2355,3176,228.7,0.357886682,851
11.8,1114,8442,43.2,6.6,27.6,8.372140686,14612,8787,9.129930091,13.4,24.43415118,1620,2029,131,949,56279,4851,1541,35.8,7.9,3959,59787,96.0,1205,7.4,104.9,3733,265.0,219,1830,7.499771438,6,6.7,11.1,1480,-55,345,2078,52,342,63295,49,750,4088,4.718606197,3.3,226,6,1865,93,11227,13937,892,1495,1248,302.7,0.330719088,368
10.7,1914,4786,53.4,5.4,22.4,4.850740431,12820,4993,4.293307277,11.4,15.14092073,1662,1543,360,624,40346,5328,1486,37.6,9.7,2567,44735,66.5,1040,6.2,72.9,3004,199.9,299,1665,4.421945697,39,9.5,15.6,1437,73,207,1629,175,647,49124,260,950,2900,2.609841284,3.9,217,9,1505,1051,9971,10884,971,1666,1560,224.8,0.233603798,386
6.6,5927,101016,36.5,5.8,16.8,159.0560559,209983,105669,99.77467232,11.0,352.4251062,26162,20310,23314,6847,51049,62310,20759,27.9,5.4,35152,53251,87.2,10757,7.0,99.6,26307,240.5,6135,31427,81.7941359,84,6.0,8.6,53851,-121,4653,20904,338,16398,55453,341,10215,35016,41.07011619,2.5,763,210,22315,28477,170549,151084,9177,50502,14748,284.4,3.081906793,4186
11.8,3332,20506,39.5,6.2,35.2,25.78042738,45602,21351,17.52049972,8.4,67.75215747,4534,8630,791,2601,58166,14980,4494,26.6,8.6,15239,62984,87.1,5830,7.2,96.2,9557,243.8,1770,4533,17.76950801,6,8.4,12.2,6474,-40,845,6856,145,493,67802,150,3186,15872,9.126845395,3.7,884,115,3978,448,37881,41594,3253,4146,4613,279.6,0.413860995,1399
7.6,481,2243,47.8,6.3,23.7,1.715926986,4146,2291,2.547546372,12.8,5.429734107,406,493,39,270,62308,1473,463,38.7,8.6,914,67220,80.5,302,6.8,88.0,796,206.5,58,602,2.33821752,16,8.7,13.1,552,-114,48,527,387,119,72132,395,267,1016,1.184772824,3.4,51,0,581,45,3085,3953,266,502,403,227.6,0.197936806,105
14.4,755,3479,50.0,6.3,29.7,4.708346527,7569,3576,3.380224639,9.9,13.42329704,782,1208,39,461,37343,3003,857,36.2,11.1,1553,41381,79.0,757,7.0,86.6,2405,236.3,200,924,4.221574412,25,12.7,15.1,744,-32,97,1084,148,133,45419,255,762,2250,0.821582378,4.0,74,3,789,40,6011,7213,665,707,910,273.1,0.150726391,242
13.7,4370,7980,51.2,6.3,25.3,11.74053372,23541,8322,10.30613236,8.7,32.47993228,2861,3453,60,1085,31166,9798,3059,36.4,10.8,5477,34796,81.7,2302,7.3,90.3,6086,231.8,236,2483,12.37620292,47,12.5,14.9,2041,-254,342,3291,122,1460,38426,217,2385,6175,5.809463722,4.0,93,10,2320,867,19129,22275,2066,2687,2843,263.2,0.265322796,767
7.9,1981,5122,49.9,7.8,19.8,8.317253858,15460,5334,5.945161114,7.1,24.85886843,2680,1732,41,482,53961,6470,2769,38.2,8.1,2663,60296,75.8,1064,9.1,84.1,3927,231.8,143,1433,7.84283531,4,8.5,14.5,2439,83,212,2451,113,5321,66631,127,1104,3049,2.54460858,3.3,27,6,1329,6888,12960,8355,1050,1520,1877,260.3,0.524182732,434
14.3,442,2448,41.8,7.1,39.5,3.027473135,6889,2619,3.293571453,6.8,8.816321088,612,1401,66,494,34033,2411,649,27.0,9.7,2136,38242,88.9,967,7.8,95.4,1486,262.5,226,673,3.501611956,0,8.2,13.5,1106,244,171,992,197,165,42451,194,475,2568,2.717831456,4.2,358,19,562,91,5767,6129,558,539,777,285.7,0.107648865,244
11.9,4794,27605,45.9,7.2,27.1,49.28556655,60833,28864,34.21869906,11.0,127.1421318,6373,8522,382,3206,46814,21796,6694,36.4,8.8,10527,50978,88.2,5837,8.7,100.8,20209,273.3,757,7331,33.26395746,2,9.4,12.4,7715,-155,1259,8985,7,666,55142,315,4466,16679,26.92751318,3.4,177,12,7270,503,47471,59002,4192,6615,5907,320.5,0.945241687,1613
9.6,125,1145,36.4,7.1,17.9,0.824436,1876,1166,0.896899412,12.3,2.400844587,224,275,17,105,48608,509,181,25.8,7.6,427,54504,88.9,138,7.8,95.4,460,262.5,28,237,0.953552624,33,7.5,10.0,253,16,21,260,181,43,60400,104,105,380,0.740114939,3.3,24,1,286,17,1399,1789,107,170,140,285.7,0.029314744,46
11.8,40540,223077,48.9,6.0,28.7,293.7656405,539630,231983,209.7783099,9.7,737.3403566,62930,69478,14583,30657,51674,210442,68361,32.5,9.4,120459,53788,80.1,57166,6.9,86.8,122411,240.7,12514,62528,313.1473321,56,10.1,12.8,86702,14609,8906,73819,247,5812,55902,242,43276,142985,154.3694737,3.5,2578,562,58151,34893,429979,474500,40301,56540,54844,265.2,5.497813194,15181
10.3,1372,4864,50.0,6.1,20.6,5.292938098,11185,5057,3.626800292,13.4,13.59704548,1338,1364,75,383,34548,4169,1490,36.9,9.3,2196,38775,71.9,775,7.0,79.1,3112,202.9,190,1577,5.119625742,9,11.3,15.2,749,-51,193,1319,204,324,43002,96,945,2329,3.537485949,3.8,46,20,1516,1867,8335,8987,779,1423,1264,228.7,0.154173569,320
11.5,957,3369,60.1,9.2,32.4,3.781676258,6997,3501,4.808463357,9.7,10.86069524,658,1171,13,533,36664,3430,715,40.2,13.4,846,40415,89.4,821,10.5,100.1,2757,231.6,90,691,3.649937536,0,15.3,18.0,755,27,132,1030,207,117,44166,259,876,2313,2.588278422,4.2,21,4,702,146,5711,6723,764,676,1025,263.4,0.216981425,240
11.4,665,6519,43.8,6.5,28.7,4.688214261,11578,6651,7.927410813,9.5,14.9927478,1119,1586,62,882,52549,3927,1239,33.5,8.5,2895,58862,77.9,1028,6.9,84.8,2976,193.1,123,1534,7.050663388,7,7.7,11.5,1719,1,132,1755,131,213,65175,214,694,3381,3.129144574,3.4,55,9,1318,130,8975,11199,765,1117,1034,218.2,0.432871113,302
12.0,350,3171,46.1,6.6,31.0,3.250421168,5673,3269,3.544627252,12.2,9.486376927,597,790,27,523,46906,2005,596,33.4,8.7,1397,51305,96.0,520,7.4,104.9,1542,265.0,55,714,2.911730316,0,7.0,11.7,741,-9,98,726,7,135,55704,288,306,1776,1.831963657,3.5,23,3,715,13,4345,5552,380,492,510,302.7,0.128399219,152
10.9,2229,9777,44.8,6.2,28.5,10.59476031,21763,10144,8.4338903,8.5,31.39444404,2381,3279,109,1098,40167,8011,2609,32.2,9.2,4136,44693,78.1,2132,7.1,86.2,4678,223.5,307,2601,9.886347054,1,9.9,12.4,4213,186,367,2971,147,1147,49219,175,1763,6084,8.890795888,3.5,115,10,2047,334,17870,20888,1651,2645,2217,255.0,0.234740485,622
11.2,26624,172887,47.6,6.7,22.7,301.8337171,406892,181781,245.171204,11.4,826.4504326,46464,51656,4281,17502,46383,150226,49698,35.8,8.5,104807,48370,87.6,30710,7.9,97.8,88970,249.7,11093,52497,179.9197612,1,10.5,12.6,58329,-781,8894,56900,302,5860,50357,347,33114,93094,153.9901486,3.5,2300,107,48796,82406,315342,306705,26844,52669,39651,287.0,5.86163928,11059
13.4,398,2188,42.4,7.1,32.9,1.575481375,3585,2229,1.713957564,10.9,4.587967934,376,520,14,296,34231,1180,341,27.7,9.8,923,38294,88.9,354,7.8,95.4,714,262.5,98,432,1.822220767,0,9.4,12.0,577,22,41,458,177,82,42357,180,260,1178,1.414345445,4.1,70,0,434,39,2783,3364,273,374,335,285.7,0.056019913,114
13.5,697,2982,50.7,6.7,27.7,6.171801181,8320,3176,5.013183886,7.5,16.89899924,980,1264,21,416,38898,3476,1004,36.6,10.1,1933,43435,87.6,804,7.9,97.8,2714,249.7,375,908,3.678942848,6,11.4,13.8,905,-118,194,1205,19,1010,47972,340,779,2373,3.148742261,3.7,1183,0,733,661,6863,6080,697,1006,946,287.0,0.119856962,257
9.9,8930,57152,37.2,6.1,26.2,63.7662113,128206,60278,75.14817378,11.8,189.1379325,15842,17928,3086,5983,67446,37268,14343,28.8,7.5,32044,70955,91.7,11847,6.9,100.6,22739,246.3,4056,15106,51.66968616,24,6.9,10.6,22685,2180,3126,16112,273,1625,74464,9,6912,31915,32.46156114,3.2,3473,475,15564,1399,100229,115717,7480,15481,10667,278.8,1.565232508,3208
9.6,343,1595,44.4,9.4,36.8,1.397624976,4316,1718,2.384900758,9.1,4.680418524,410,857,29,253,40055,1571,407,32.4,10.8,1132,43458,88.0,563,9.8,91.5,1154,236.2,118,445,2.047683104,8,10.0,14.5,549,71,123,652,287,22,46861,185,353,1542,1.588579551,4.2,85,0,401,22,3535,4062,383,328,513,247.1,0.227520345,148
11.6,8179,26371,53.6,7.4,23.5,34.2110282,64569,27421,23.71023588,11.6,96.35740671,7465,7433,689,2797,40215,26600,8373,36.5,9.8,10870,44040,77.8,5574,8.1,85.1,17576,225.8,1295,8354,54.82157515,13,12.0,14.5,7024,458,1050,8818,174,919,47865,115,5936,14917,11.36870522,3.6,564,177,7935,2844,49668,59000,4888,7820,7211,253.1,1.096813003,1806
9.4,714,3064,48.9,6.3,28.1,4.256111368,6842,3187,3.055555157,10.5,12.1339937,713,949,31,394,42585,2580,762,35.3,9.6,1320,46832,79.0,584,7.0,86.6,2101,236.3,93,851,3.816093556,14,11.0,13.0,644,115,123,1038,375,90,51079,442,582,1916,0.742669656,3.5,17,1,846,28,5277,6672,504,705,687,273.1,0.13624917,184
5.8,117,761,41.2,8.6,33.7,0.529114125,1377,792,0.844397468,7.3,1.495254666,122,230,6,145,40708,477,109,30.4,9.3,253,45737,84.8,158,9.2,92.8,399,219.1,12,124,0.738262481,24,6.7,11.4,311,3,31,258,150,0,50766,26,77,487,0.630566686,3.5,14,0,122,4,1158,1341,108,109,132,240.4,0.088966092,41
10.7,3302,14419,50.3,5.4,26.8,13.28391537,35108,14966,11.75736598,11.5,41.46391927,3758,4717,659,2179,48880,13829,3725,37.6,9.1,6541,54332,66.5,3236,6.2,72.9,7554,199.9,479,4921,12.10964661,6,8.6,14.0,5790,211,547,4458,120,2082,59784,82,2361,9303,7.147137893,3.6,195,19,4221,6090,27488,27666,2512,3893,3838,224.8,0.639731836,1003
13.9,1109,6908,45.7,6.5,29.2,5.235671999,12930,7098,8.853119866,10.8,16.74349879,1328,1824,50,900,45308,4586,1369,35.2,9.0,2891,50356,77.9,1255,6.9,84.8,3568,193.1,128,1671,7.873991848,0,8.5,12.3,1849,-196,190,1783,47,299,55404,374,858,3898,3.494544769,3.5,58,60,1480,63,10043,12571,907,1320,1233,218.2,0.483418854,353
12.1,3072,9610,47.6,6.1,25.5,10.89488724,23023,9993,7.465339573,12.5,27.98791042,2559,2921,282,1008,39221,8585,2657,31.6,9.5,4047,42904,71.9,2009,7.0,79.1,6169,202.9,408,2971,10.53814425,14,11.2,14.6,2077,208,383,3123,177,818,46587,88,2010,5691,7.281496558,3.8,96,17,2740,2241,18017,19979,1709,3035,2637,228.7,0.317348062,678
11.4,2286,23009,42.8,8.6,34.3,31.2497335,48779,23607,20.89308994,6.6,80.47975094,4511,9460,361,2936,54501,17594,5072,29.1,8.8,11220,59413,99.6,6076,9.7,105.9,11072,287.6,605,4589,36.46401584,3,9.5,12.7,12435,670,598,7855,161,440,64325,472,3907,16281,18.73545587,3.5,172,20,3892,289,41120,47332,3636,4388,5233,315.1,1.006895901,1421
7.8,2440,11488,41.9,5.5,18.4,5.29190153,23864,11750,12.5427589,16.3,18.97738467,2901,2333,191,855,49031,6820,2523,32.7,7.3,4718,51804,68.9,1495,5.8,73.9,4164,181.6,416,4258,9.359455663,6,7.3,11.7,2583,167,262,2484,312,286,54577,315,1185,4324,8.407185465,3.2,376,95,3976,228,16292,22558,1184,3039,1910,192.6,0.612173699,518
9.5,1021,11043,44.0,7.1,25.8,10.70064305,20383,11370,11.48601134,9.8,32.24567959,2322,2886,85,1104,59649,7033,2412,35.8,7.5,4769,63612,86.4,1697,7.9,94.6,5886,238.3,246,2567,10.66207585,14,7.1,10.1,2765,-14,327,3107,216,158,67575,288,1130,5256,6.451239583,3.1,112,11,2263,131,15998,19798,1197,2025,1612,264.9,0.466312426,490
11.7,140,811,45.4,8.3,35.3,1.161064,1894,844,0.893960527,8.0,2.784926575,202,346,16,154,48435,692,173,32.1,10.2,563,54325,101.0,218,9.2,109.4,452,271.5,47,196,0.94955059,1,9.9,13.7,293,29,33,251,500,28,60215,503,152,674,0.523360106,3.9,33,10,207,7,1526,1781,156,147,209,303.4,0.027569056,60
10.5,4924,17453,46.5,6.2,24.7,18.18435334,37353,18023,14.47553666,9.6,53.88396214,4192,4915,386,1645,44167,13870,4911,33.8,9.4,7551,49138,78.1,3510,7.1,86.2,10321,223.5,625,4397,16.96846581,12,10.3,13.2,3930,207,570,5482,210,1508,54109,86,3062,9162,15.25974814,3.5,199,18,3822,2219,29824,33906,2801,4479,3948,255.0,0.402897641,1047
10.5,7260,21383,50.4,5.4,21.6,20.60240378,54450,22296,18.23483473,10.8,64.30757674,7177,6331,399,2111,45234,21319,7168,38.4,8.5,12482,49788,66.5,3980,6.2,72.9,11522,199.9,982,6907,18.78119682,1,8.7,13.8,5310,130,913,6959,131,6206,54342,104,3667,11467,11.0847003,3.4,561,47,6497,9570,42339,42891,3581,7320,5846,224.8,0.992178377,1456
15.5,3831,13169,48.6,6.3,28.1,15.19721098,30472,13714,13.34048958,8.9,42.04275504,3246,4237,143,1751,37103,11971,3948,32.5,9.8,7007,40972,81.7,2963,7.3,90.3,8583,231.8,337,3527,16.02003549,25,10.9,13.7,3248,-250,545,4391,312,769,44841,7,2695,8800,7.519900536,3.7,50,8,2940,750,24615,29184,2421,3469,3379,263.2,0.343439796,918
10.1,6653,46733,48.4,6.5,22.8,37.87379034,93533,47848,64.04167521,12.4,121.1190775,11442,11922,875,4116,52373,34617,10926,38.6,7.3,22180,56337,77.9,6773,6.9,84.8,20861,193.1,1786,12461,56.95886152,9,7.3,10.5,13396,23,1115,12675,31,2116,60301,365,5197,21265,25.27882876,3.0,709,96,12061,1656,71503,88411,5185,11157,7503,218.2,3.496954037,2111
8.6,2752,5290,44.7,6.5,19.0,5.112427231,17139,5549,9.582246813,16.3,20.68286745,1990,1733,110,613,41376,5481,2097,35.0,9.3,2858,44100,75.0,1086,7.0,79.9,3859,188.2,456,2599,7.421265336,48,10.0,14.3,1232,-7,259,2029,19,173,46824,22,1230,3266,1.188539812,3.6,570,188,2726,711,12265,15104,1147,2266,1756,207.6,0.500437816,436
4.8,1788,12032,35.1,5.5,23.5,5.01182813,22601,12323,11.87893454,8.6,17.97300833,2608,3281,270,744,67998,6173,2907,26.8,7.4,4335,76113,68.9,2081,5.8,73.9,3399,181.6,364,3089,8.864107335,27,6.8,11.3,5892,324,291,3317,38,258,84228,52,1206,5080,7.962235949,3.2,394,40,2389,145,17611,21388,1302,2185,1996,192.6,0.579774462,564
6.0,253,1367,45.2,9.7,33.6,1.16095343,2514,1395,1.941537502,14.0,2.986726345,273,326,12,205,46208,860,247,34.0,9.4,699,51455,79.6,214,10.5,87.0,668,217.1,52,310,1.51155475,25,8.0,12.1,272,29,28,321,284,163,56702,133,152,875,0.750816036,3.4,91,8,350,19,1904,2332,178,268,230,237.6,0.128994826,66
10.2,5201,26411,47.8,6.3,23.5,36.2447508,58266,27232,26.02089692,11.6,103.3322533,6748,7202,880,2462,44934,21236,6852,35.1,8.5,12748,49220,79.0,4850,7.0,86.6,13464,236.3,1988,7916,32.49758947,2,9.8,12.3,7708,18,821,8030,8,880,53506,305,4349,13667,6.324523558,3.3,1510,614,7324,590,44470,52684,3785,6882,5485,273.1,1.160288532,1447
11.0,2284,21889,41.5,5.0,34.3,22.53727831,48467,22882,14.3912741,5.1,49.29131174,4902,9122,883,2864,64593,16821,4891,28.0,9.0,14903,70495,65.0,6554,5.6,72.3,8797,185.8,1460,4936,13.43292066,3,8.7,12.0,10552,449,993,7177,273,230,76397,216,3524,16331,8.449482796,3.5,1118,108,3829,497,40550,44401,3663,4192,4883,213.5,0.70279252,1426
10.6,70,655,39.8,9.4,34.6,0.400894282,1238,672,0.684084138,14.6,1.342529688,143,216,1,98,42627,393,86,29.0,9.1,386,47985,88.0,123,9.8,91.5,357,236.2,20,104,0.587356738,0,8.1,11.9,172,15,17,180,253,11,53343,114,80,457,0.455667628,3.6,11,0,167,4,986,1202,90,121,117,247.1,0.06526186,36
